learner_id,quizzes_attempted,avg_quiz_score,total_interactions,total_days_active,cluster
503023,7,68.14285714285714,588.0,0.0,1
503086,14,85.57142857142857,2580.0,0.0,0
503100,4,54.25,173.0,107.0,0
503120,14,63.42857142857143,2928.0,0.0,0
503154,12,84.83333333333333,2658.0,0.0,0
503170,11,55.90909090909091,2039.0,0.0,0
503183,12,77.91666666666667,2441.0,0.0,0
503322,11,68.9090909090909,1125.0,0.0,0
503352,12,87.5,4043.0,0.0,0
503353,1,75.0,125.0,69.0,0
503368,12,54.083333333333336,920.0,0.0,0
503390,10,69.5,482.0,0.0,0
503457,9,88.44444444444444,8108.0,0.0,0
503469,9,44.11111111111112,1556.0,0.0,0
503477,12,84.83333333333333,2165.0,0.0,0
503491,11,75.72727272727273,944.0,0.0,0
503497,12,93.66666666666669,1566.0,0.0,0
503509,11,86.54545454545455,1489.0,0.0,0
503516,11,65.0,577.0,0.0,0
503544,12,57.25,4365.0,0.0,0
503610,8,86.75,315.0,0.0,0
503663,8,71.375,451.0,32.0,0
503668,12,69.5,2388.0,0.0,0
503684,2,72.0,266.0,46.0,0
503710,8,56.25,1220.0,0.0,0
503731,2,76.0,184.0,0.0,0
503764,12,89.75,2673.0,0.0,0
503779,9,93.88888888888889,3791.0,0.0,0
503783,7,65.28571428571429,762.0,0.0,1
503804,11,59.18181818181818,1022.0,0.0,0
503838,7,53.0,1747.0,0.0,1
503872,5,34.2,599.0,126.0,2
503878,16,84.75,695.0,267.0,0
503889,5,69.0,1901.0,0.0,2
503926,13,49.53846153846154,919.0,0.0,0
504013,7,66.57142857142857,69.0,0.0,1
504014,2,77.5,2681.0,0.0,0
504021,5,68.8,92.0,143.0,2
504022,10,78.6,81.0,0.0,0
504028,11,81.9090909090909,1463.0,0.0,0
504034,2,62.0,44.0,135.0,0
504062,4,78.0,498.0,0.0,0
504064,7,50.285714285714285,1078.0,122.0,1
504076,12,77.41666666666667,9335.0,0.0,0
504102,11,53.27272727272727,861.0,0.0,0
504105,12,70.75,3886.0,0.0,0
504157,12,84.0,6356.0,0.0,0
504162,12,81.91666666666667,2495.0,0.0,0
504200,1,76.0,311.0,0.0,0
504231,12,55.5,2330.0,0.0,0
504234,6,65.33333333333333,4466.0,0.0,0
504243,11,73.0,4721.0,0.0,2
504251,6,79.5,856.0,0.0,0
504270,2,51.0,122.0,0.0,0
504300,2,85.5,889.0,157.0,0
504321,12,78.08333333333333,1413.0,0.0,0
504352,11,53.54545454545455,745.0,0.0,0
504363,9,88.22222222222223,1888.0,0.0,0
504368,2,53.0,282.0,0.0,0
504404,4,89.25,3516.0,0.0,0
504429,7,71.57142857142857,1021.0,0.0,1
504466,10,81.3,866.0,0.0,0
504492,4,90.5,2603.0,0.0,0
504533,12,83.33333333333333,4659.0,0.0,0
504552,2,60.0,222.0,115.0,0
504583,2,65.5,665.0,144.0,0
504589,7,69.57142857142857,434.0,0.0,1
504596,4,95.5,1688.0,0.0,0
504597,5,48.6,3107.0,0.0,2
504602,1,54.0,283.0,142.0,0
504635,10,80.0,126.0,0.0,0
504652,4,64.5,749.0,0.0,0
504728,4,83.5,1099.0,0.0,0
504737,12,67.0,1443.0,0.0,0
504749,4,67.5,281.0,187.0,0
504819,14,58.57142857142857,1230.0,0.0,0
504834,3,73.66666666666667,2847.0,197.0,0
504862,1,51.0,359.0,0.0,0
504936,10,79.1,497.0,0.0,0
504956,2,68.0,1834.0,321.0,0
504967,4,69.0,94.0,0.0,0
505002,3,66.33333333333333,732.0,0.0,0
505017,12,65.5,3744.0,0.0,0
505047,9,67.55555555555556,795.0,0.0,0
505108,6,40.833333333333336,2579.0,0.0,0
505131,6,68.5,943.0,449.0,0
505142,2,49.0,173.0,223.0,0
505151,5,44.0,182.0,59.0,2
505153,5,80.8,2469.0,217.0,2
505199,12,89.91666666666667,1949.0,0.0,0
505209,1,58.0,114.0,89.0,0
505216,9,76.66666666666667,1685.0,0.0,0
505235,2,80.0,188.0,94.0,0
505248,1,81.0,10.0,225.0,0
505311,14,70.78571428571429,1182.0,0.0,0
505315,11,71.45454545454545,1858.0,0.0,0
505376,11,84.27272727272727,639.0,0.0,0
505403,1,78.0,146.0,146.0,0
505410,12,66.66666666666667,3296.0,0.0,0
505413,10,62.4,210.0,0.0,0
505417,4,71.75,99.0,274.0,0
505488,11,73.27272727272727,990.0,0.0,0
505508,12,91.08333333333331,6840.0,0.0,0
505520,3,52.66666666666666,181.0,168.0,0
505561,7,68.85714285714286,1834.0,222.0,1
505579,14,60.785714285714285,1182.0,0.0,0
505595,6,46.16666666666666,454.0,280.0,0
505606,11,86.0,904.0,0.0,0
505700,10,49.2,1570.0,196.0,0
505722,12,70.75,3128.0,0.0,0
505727,4,89.75,1140.0,0.0,0
505754,5,80.4,376.0,0.0,2
505762,9,88.88888888888889,557.0,0.0,0
505767,13,78.46153846153847,2180.0,0.0,0
505773,12,87.58333333333333,6635.0,0.0,0
505815,8,87.5,905.0,119.0,0
505854,6,42.0,620.0,284.0,0
505855,4,92.75,1119.0,0.0,0
505856,7,77.28571428571429,5066.0,0.0,1
505871,9,67.33333333333333,892.0,0.0,0
505878,5,54.8,113.0,0.0,2
505899,9,81.44444444444444,860.0,0.0,0
505959,9,71.88888888888889,622.0,0.0,0
505961,11,82.18181818181819,656.0,0.0,0
505967,1,100.0,179.0,174.0,0
506020,5,75.8,393.0,0.0,2
506038,12,88.58333333333333,5504.0,0.0,0
506056,6,71.5,401.0,0.0,0
506144,5,80.4,611.0,0.0,2
506185,10,81.5,739.0,0.0,0
506205,9,74.11111111111111,297.0,0.0,0
506206,9,88.55555555555556,4999.0,0.0,0
506219,5,80.2,1644.0,0.0,2
506233,11,74.9090909090909,214.0,0.0,0
506248,4,68.75,337.0,0.0,0
506289,3,81.33333333333333,1223.0,0.0,0
506309,12,73.58333333333333,3255.0,0.0,0
506321,12,82.5,2783.0,0.0,0
506360,9,75.44444444444444,214.0,0.0,0
506412,12,72.33333333333333,2767.0,0.0,0
506476,1,73.0,129.0,246.0,2
506498,2,51.0,203.0,287.0,0
506504,4,61.25,1048.0,0.0,0
506533,8,84.375,514.0,0.0,0
506543,5,91.2,2886.0,0.0,2
506550,12,68.83333333333333,4219.0,0.0,0
506582,7,89.42857142857143,5889.0,0.0,1
506618,3,82.66666666666667,1039.0,232.0,0
506622,11,91.8181818181818,1620.0,0.0,0
506650,22,78.9090909090909,323.0,320.0,0
506674,2,77.0,282.0,0.0,0
506679,11,79.4,997.0,43.0,0
506705,20,82.2,2246.0,0.0,0
506753,11,86.63636363636364,1258.0,0.0,0
506767,13,61.53846153846154,756.0,0.0,0
506783,5,48.2,432.0,0.0,2
506785,14,50.642857142857146,946.0,0.0,0
506804,11,71.0,1048.0,0.0,0
506829,14,61.21428571428572,1159.0,175.0,0
506930,3,44.0,1499.0,0.0,0
506980,3,76.0,108.0,0.0,0
507010,12,69.5,1481.0,0.0,0
507014,5,65.0,287.0,0.0,2
507016,11,80.81818181818181,398.0,0.0,0
507034,21,80.47619047619048,5448.0,0.0,0
507084,1,56.0,254.0,0.0,0
507113,7,82.71428571428571,1027.0,0.0,1
507115,1,85.0,167.0,0.0,0
507149,5,95.6,1100.0,0.0,2
507184,1,75.0,53.0,70.0,0
507279,5,56.5,119.0,0.0,2
507285,7,74.85714285714286,4374.0,0.0,1
507311,1,66.0,325.0,0.0,0
507334,8,75.75,996.0,0.0,0
507344,12,69.08333333333333,2296.0,0.0,0
507359,10,68.5,217.0,0.0,0
507375,4,82.75,5412.0,0.0,0
507386,2,28.5,341.0,0.0,0
507387,3,83.0,131.0,0.0,0
507388,2,62.5,249.0,236.0,0
507478,8,59.5,269.0,0.0,0
507523,9,67.0,710.0,0.0,0
507577,1,58.0,400.0,174.0,0
507671,3,78.33333333333333,540.0,357.0,0
507676,1,70.0,62.0,0.0,0
507730,2,11.5,44.0,0.0,0
507743,12,81.08333333333333,5004.0,0.0,0
507783,5,79.6,2205.0,0.0,2
507812,1,36.0,136.0,334.0,0
507817,11,65.36363636363636,135.0,64.0,0
507844,3,83.33333333333333,622.0,0.0,0
507935,12,90.41666666666669,5829.0,0.0,0
507941,12,94.83333333333331,9431.0,0.0,0
507967,2,90.0,739.0,0.0,0
507983,6,74.0,185.0,0.0,0
508025,7,64.85714285714286,3496.0,319.0,1
508028,10,87.6,1330.0,0.0,0
508047,1,71.0,96.0,201.0,0
508059,5,66.0,4.0,0.0,2
508068,11,66.63636363636364,1650.0,0.0,0
508079,8,74.625,832.0,0.0,0
508100,11,70.45454545454545,765.0,0.0,0
508210,12,88.91666666666667,3577.0,0.0,0
508244,7,68.57142857142857,2068.0,159.0,1
508246,7,73.14285714285714,324.0,0.0,1
508274,12,95.16666666666669,9775.0,0.0,0
508295,14,66.21428571428571,6208.0,200.0,0
508326,6,70.83333333333333,1012.0,0.0,0
508388,12,77.33333333333333,2106.0,0.0,0
508400,9,62.0,984.0,0.0,0
508422,1,70.0,38.0,0.0,0
508446,2,50.0,337.0,107.0,0
508452,11,61.72727272727273,782.0,0.0,0
508470,11,78.27272727272727,431.0,0.0,0
508517,1,74.0,46.0,0.0,0
508537,11,95.27272727272728,2871.0,0.0,0
508572,12,67.16666666666667,2677.0,0.0,0
508573,9,77.77777777777777,1175.0,0.0,0
508594,6,35.0,994.0,250.0,0
508601,1,35.0,635.0,95.0,0
508615,6,54.16666666666666,526.0,252.0,0
508626,12,71.08333333333333,9143.0,0.0,0
508627,5,66.6,853.0,0.0,2
508630,2,71.0,812.0,0.0,0
508637,16,79.8125,5792.0,0.0,0
508662,10,89.1,7440.0,0.0,0
508749,3,61.66666666666666,557.0,136.0,0
508759,8,93.875,2569.0,336.0,0
508775,1,33.0,947.0,167.0,0
508785,2,63.5,400.0,0.0,0
508804,12,69.08333333333333,7309.0,0.0,0
508818,5,71.8,1129.0,0.0,2
508829,7,37.285714285714285,354.0,190.0,1
508830,12,71.83333333333333,3079.0,0.0,0
508859,7,77.42857142857143,4156.0,0.0,1
508924,9,86.44444444444444,507.0,0.0,0
508927,6,86.16666666666667,1205.0,0.0,0
508934,14,76.28571428571429,1766.0,0.0,0
508940,11,73.18181818181819,353.0,0.0,0
508942,12,93.91666666666669,10818.0,0.0,0
509029,9,65.0,1234.0,0.0,0
509034,9,85.55555555555556,948.0,0.0,0
509036,5,76.4,263.0,0.0,2
509102,16,72.625,4391.0,0.0,0
509148,2,70.5,204.0,61.0,0
509150,4,89.5,1649.0,209.0,0
509156,3,69.0,853.0,0.0,0
509183,5,94.8,3936.0,0.0,2
509226,11,87.27272727272727,394.0,0.0,0
509236,9,69.55555555555556,269.0,0.0,0
509258,4,91.5,259.0,0.0,0
509277,9,83.77777777777777,1514.0,0.0,0
509279,7,73.42857142857143,691.0,0.0,1
509292,9,64.88888888888889,5177.0,200.0,0
509327,7,57.71428571428572,2246.0,0.0,1
509390,5,89.2,43.0,0.0,2
509407,1,72.0,753.0,247.0,0
509466,3,66.66666666666667,101.0,0.0,0
509501,2,62.5,90.0,114.0,0
509536,12,82.08333333333333,5407.0,0.0,0
509578,5,31.2,1901.0,0.0,2
509607,11,90.0,3874.0,0.0,0
509610,7,72.0,2240.0,0.0,1
509634,4,64.25,835.0,203.0,0
509649,6,50.16666666666666,426.0,0.0,0
509696,10,64.1,356.0,0.0,0
509710,2,23.5,242.0,0.0,0
509768,11,96.36363636363636,515.0,0.0,0
509780,4,91.5,2736.0,0.0,0
509797,5,40.6,431.0,0.0,2
509839,9,86.88888888888889,587.0,0.0,0
509845,5,59.8,908.0,173.0,2
509873,1,47.0,92.0,0.0,0
509901,2,65.5,172.0,0.0,0
509913,11,77.0909090909091,568.0,0.0,0
509926,8,86.375,310.0,0.0,0
509929,7,74.85714285714286,2036.0,0.0,1
509933,7,65.0,781.0,0.0,1
509935,5,75.2,770.0,0.0,2
509940,3,60.0,446.0,120.0,0
510027,2,73.5,900.0,0.0,0
510054,9,76.22222222222223,839.0,0.0,0
510068,3,71.66666666666667,123.0,0.0,0
510070,5,73.6,1449.0,245.0,2
510141,6,65.66666666666667,1378.0,186.0,0
510142,12,57.41666666666666,4897.0,0.0,0
510149,11,83.54545454545455,3041.0,0.0,0
510169,2,71.0,90.0,264.0,0
510182,7,71.85714285714286,1957.0,0.0,1
510186,12,86.0,8702.0,0.0,0
510195,13,84.15384615384616,2542.0,0.0,0
510266,13,71.3076923076923,5237.0,0.0,0
510335,12,68.5,1823.0,0.0,0
510401,4,83.0,750.0,175.0,0
510402,4,87.75,2187.0,0.0,0
510420,12,76.41666666666667,2969.0,0.0,0
510424,7,72.85714285714286,337.0,0.0,1
510456,7,86.57142857142857,4525.0,0.0,1
510460,5,87.0,1884.0,95.0,2
510471,5,76.8,1539.0,0.0,2
510492,10,59.3,267.0,0.0,0
510530,11,27.5,1213.0,338.0,0
510533,9,89.44444444444444,283.0,0.0,0
510534,12,73.58333333333333,2642.0,0.0,0
510556,10,88.6,3503.0,0.0,0
510693,11,75.81818181818181,2273.0,0.0,0
510694,5,67.6,708.0,356.0,2
510737,8,49.25,211.0,0.0,0
510756,10,85.7,605.0,0.0,0
510759,12,68.66666666666667,4226.0,0.0,0
510776,4,83.0,274.0,0.0,0
510845,9,69.44444444444444,583.0,0.0,1
510864,7,49.0,662.0,0.0,1
510868,4,45.75,6.0,243.0,0
510873,7,55.285714285714285,895.0,0.0,1
510874,7,77.85714285714286,685.0,0.0,1
510883,12,78.16666666666667,4597.0,0.0,0
510914,3,78.33333333333333,788.0,315.0,0
511001,5,76.8,2713.0,0.0,2
511050,11,86.72727272727273,273.0,0.0,0
511067,9,84.66666666666667,749.0,0.0,0
511199,4,62.75,778.0,0.0,0
511228,9,90.0,942.0,0.0,0
511258,9,88.22222222222223,7717.0,0.0,0
511282,7,73.42857142857143,1273.0,0.0,1
511295,1,100.0,36.0,0.0,0
511306,11,84.27272727272727,7591.0,0.0,0
511309,12,62.91666666666666,1852.0,0.0,0
511345,7,81.71428571428571,749.0,0.0,1
511350,12,47.90909090909091,1955.0,255.0,0
511453,7,69.42857142857143,641.0,0.0,1
511459,11,74.0,488.0,0.0,0
511473,5,65.0,2534.0,0.0,2
511474,1,80.0,518.0,0.0,0
511492,2,55.0,60.0,0.0,0
511506,6,55.16666666666666,1076.0,0.0,0
511515,10,41.3,2422.0,0.0,0
511524,11,81.45454545454545,1880.0,0.0,0
511527,7,78.5,127.0,0.0,1
511544,2,61.0,7.0,0.0,0
511569,2,74.0,440.0,76.0,0
511571,9,96.11111111111111,1322.0,0.0,0
511576,9,49.44444444444444,878.0,0.0,0
511612,3,79.0,578.0,231.0,0
511657,3,61.333333333333336,279.0,0.0,0
511676,7,52.71428571428572,619.0,0.0,1
511678,11,74.54545454545455,12555.0,0.0,0
511693,11,78.27272727272727,303.0,0.0,0
511762,12,86.16666666666667,5356.0,0.0,0
511807,5,41.6,1920.0,0.0,2
511890,2,66.0,506.0,120.0,0
511901,5,73.8,190.0,0.0,2
511912,12,94.58333333333331,4116.0,0.0,0
511949,9,73.88888888888889,1030.0,0.0,0
511981,12,55.91666666666666,2514.0,0.0,0
511990,1,86.0,234.0,0.0,0
512046,7,69.0,730.0,0.0,1
512070,1,53.0,23.0,0.0,0
512080,11,72.45454545454545,755.0,0.0,0
512118,4,88.0,129.0,228.0,0
512123,2,71.0,89.0,0.0,0
512180,4,53.25,91.0,0.0,0
512236,4,60.5,296.0,0.0,0
512242,7,90.42857142857144,384.0,0.0,1
512257,6,24.166666666666668,1025.0,0.0,0
512258,9,88.88888888888889,1297.0,0.0,0
512259,16,72.0,3006.0,0.0,0
512330,1,44.0,77.0,0.0,0
512335,4,47.0,2751.0,264.0,0
512353,2,38.0,135.0,0.0,0
512404,1,60.0,133.0,103.0,0
512411,5,83.6,1194.0,0.0,2
512417,10,85.5,1593.0,0.0,0
512460,5,72.4,521.0,0.0,2
512475,5,93.4,2055.0,0.0,2
512525,4,54.75,505.0,207.0,0
512581,7,85.28571428571429,2890.0,0.0,1
512582,4,87.75,627.0,278.0,0
512706,7,54.142857142857146,1150.0,0.0,1
512722,5,54.2,1029.0,0.0,2
512775,9,69.0,266.0,0.0,0
512805,4,73.0,379.0,0.0,2
512839,2,89.5,140.0,0.0,0
512852,5,91.8,1731.0,0.0,2
512861,14,73.5,1836.0,58.0,0
512883,10,55.5,255.0,208.0,0
512911,5,77.6,257.0,0.0,2
512929,11,88.72727272727273,1065.0,0.0,0
512940,11,79.72727272727273,395.0,0.0,0
512961,2,66.0,402.0,0.0,0
512977,11,85.81818181818181,189.0,0.0,0
512995,10,82.5,828.0,0.0,0
513007,2,31.0,102.0,0.0,0
513076,5,54.8,216.0,0.0,2
513077,11,55.18181818181818,1215.0,0.0,0
513093,11,81.72727272727273,3332.0,0.0,0
513166,7,88.57142857142857,441.0,0.0,1
513172,4,67.75,559.0,0.0,0
513204,3,49.0,307.0,299.0,0
513210,10,72.7,1160.0,320.0,0
513228,12,72.75,1318.0,0.0,0
513246,3,57.0,545.0,149.0,0
513250,2,83.5,900.0,0.0,0
513266,12,70.91666666666667,2847.0,0.0,0
513268,12,70.66666666666667,4016.0,0.0,0
513272,2,60.0,239.0,0.0,0
513283,5,75.0,746.0,224.0,2
513315,11,57.90909090909091,1621.0,0.0,0
513349,4,90.5,2755.0,0.0,0
513356,4,48.25,124.0,294.0,0
513396,10,51.0,486.0,0.0,0
513415,1,75.0,97.0,320.0,0
513422,12,71.08333333333333,2074.0,0.0,0
513428,22,77.77272727272727,6352.0,0.0,0
513482,1,84.0,82.0,0.0,0
513499,6,66.5,1084.0,0.0,0
513638,9,88.11111111111111,854.0,0.0,0
513672,4,92.0,1484.0,0.0,0
513687,8,70.125,3615.0,231.0,0
513701,12,79.16666666666667,1346.0,0.0,0
513733,9,59.22222222222222,5669.0,0.0,0
513751,5,44.6,2376.0,0.0,2
513757,11,76.81818181818181,827.0,0.0,0
513773,11,53.36363636363637,656.0,0.0,0
513836,3,76.0,469.0,254.0,0
513853,7,70.28571428571429,4277.0,0.0,1
513854,14,78.85714285714286,3604.0,136.0,0
513881,9,69.33333333333333,676.0,203.0,0
513934,2,73.5,890.0,181.0,0
513954,3,66.66666666666667,86.0,0.0,0
513957,7,50.57142857142857,267.0,0.0,1
513969,9,79.88888888888889,283.0,60.0,0
514000,1,80.0,178.0,0.0,0
514031,9,88.77777777777777,1157.0,0.0,0
514043,11,75.54545454545455,146.0,0.0,0
514074,4,70.25,474.0,132.0,0
514078,12,70.25,4537.0,0.0,0
514096,2,60.0,376.0,0.0,0
514125,7,66.85714285714286,2393.0,0.0,1
514140,11,71.54545454545455,2499.0,0.0,0
514186,1,10.0,490.0,0.0,0
514277,7,90.28571428571428,396.0,216.0,1
514300,12,44.66666666666666,504.0,0.0,0
514302,11,75.18181818181819,673.0,0.0,0
514324,3,71.0,144.0,0.0,0
514445,8,68.125,377.0,0.0,0
514504,4,50.75,460.0,286.0,0
514556,4,54.0,1426.0,0.0,0
514558,12,52.583333333333336,2693.0,0.0,0
514580,12,85.41666666666667,3758.0,0.0,0
514633,4,39.5,464.0,0.0,0
514648,9,91.66666666666669,586.0,0.0,0
514675,11,72.9090909090909,1215.0,0.0,0
514699,1,75.0,93.0,0.0,0
514756,12,62.41666666666666,1917.0,0.0,0
514773,6,86.0,581.0,150.0,0
514776,11,77.45454545454545,890.0,0.0,0
514864,11,78.9090909090909,1790.0,0.0,0
514903,12,83.66666666666667,2788.0,0.0,0
514913,5,49.2,1429.0,232.0,2
514969,12,80.83333333333333,8051.0,0.0,0
514981,10,69.9,1239.0,0.0,0
514987,8,74.125,438.0,0.0,0
515035,3,56.333333333333336,33.0,0.0,0
515046,23,87.17391304347827,4744.0,0.0,0
515051,6,78.33333333333333,407.0,0.0,0
515052,7,58.285714285714285,317.0,0.0,1
515056,7,77.85714285714286,1055.0,0.0,1
515105,11,78.63636363636364,1292.0,0.0,0
515107,9,73.0,2066.0,0.0,2
515125,4,53.75,576.0,0.0,0
515161,1,48.0,59.0,0.0,0
515170,12,63.5,1731.0,0.0,0
515203,4,59.25,81.0,0.0,0
515247,2,62.0,939.0,152.0,0
515278,1,60.0,301.0,0.0,0
515285,12,88.58333333333333,2783.0,0.0,0
515311,11,79.36363636363636,666.0,0.0,0
515329,5,59.4,795.0,0.0,2
515331,7,47.0,367.0,0.0,1
515345,1,66.0,110.0,0.0,0
515349,5,88.8,1419.0,0.0,2
515426,6,78.0,2001.0,0.0,0
515474,8,69.25,549.0,0.0,0
515491,5,86.0,2177.0,0.0,2
515496,7,88.14285714285714,507.0,0.0,1
515497,8,63.42857142857143,161.0,0.0,0
515515,3,64.0,592.0,0.0,0
515520,6,57.5,417.0,0.0,0
515574,6,61.5,883.0,0.0,0
515595,14,64.35714285714286,1687.0,0.0,0
515645,7,60.42857142857143,387.0,0.0,1
515646,10,83.0,1919.0,0.0,0
515676,11,69.0,289.0,0.0,0
515734,9,41.11111111111112,1086.0,0.0,0
515774,10,78.7,3277.0,0.0,0
515821,2,65.5,469.0,0.0,0
515833,12,78.5,4085.0,0.0,0
515844,1,72.0,739.0,0.0,0
515857,21,83.85714285714286,5709.0,0.0,0
515859,2,59.0,949.0,0.0,0
515888,12,78.66666666666667,4408.0,0.0,0
515903,14,78.85714285714286,1307.0,0.0,0
515936,3,27.0,362.0,211.0,0
515938,12,81.0,3712.0,0.0,0
515945,14,91.71428571428572,1232.0,0.0,0
515959,9,80.33333333333333,271.0,0.0,0
515965,3,68.0,210.0,0.0,0
515977,4,86.75,1706.0,0.0,0
516010,12,63.333333333333336,1164.0,0.0,0
516024,6,65.33333333333333,1504.0,0.0,0
516047,1,72.0,163.0,209.0,0
516057,11,91.27272727272728,760.0,0.0,0
516095,12,61.5,2591.0,0.0,0
516238,13,93.0,2544.0,0.0,0
516281,8,69.5,653.0,0.0,0
516318,1,98.0,69.0,0.0,0
516343,3,58.66666666666666,0.0,0.0,0
516364,11,87.0909090909091,345.0,335.0,0
516398,13,56.38461538461539,1211.0,56.0,0
516405,1,80.0,30.0,222.0,0
516432,10,62.2,2431.0,0.0,0
516434,13,68.46153846153847,2440.0,0.0,0
516435,4,60.5,1037.0,0.0,0
516450,14,85.35714285714286,1349.0,0.0,0
516456,10,80.4,211.0,0.0,0
516475,7,84.85714285714286,105.0,0.0,1
516495,7,72.28571428571429,477.0,0.0,1
516496,9,68.0,584.0,0.0,0
516529,11,90.36363636363636,261.0,0.0,0
516562,5,59.4,450.0,0.0,2
516588,2,86.0,21.0,0.0,0
516601,10,80.5,183.0,0.0,0
516602,12,85.33333333333333,1316.0,0.0,0
516620,12,46.41666666666666,1546.0,0.0,0
516634,12,70.33333333333333,4793.0,0.0,0
516653,7,44.85714285714285,685.0,0.0,1
516685,1,20.0,350.0,162.0,2
516726,8,88.75,883.0,0.0,0
516770,17,87.82352941176471,7193.0,135.0,0
516841,11,84.18181818181819,559.0,0.0,0
516843,8,91.75,2393.0,235.0,0
516926,7,70.28571428571429,130.0,0.0,1
516946,5,63.8,914.0,0.0,2
517000,11,91.63636363636364,4243.0,0.0,0
517043,7,73.14285714285714,136.0,0.0,1
517062,3,66.66666666666667,1715.0,212.0,0
517093,7,89.14285714285714,3621.0,0.0,1
517094,4,90.75,1258.0,0.0,0
517195,12,63.91666666666666,2093.0,0.0,0
517223,3,60.333333333333336,100.0,0.0,0
517231,10,89.1,4964.0,0.0,0
517263,9,84.55555555555556,453.0,0.0,0
517269,12,86.58333333333333,21123.0,0.0,0
517274,11,71.45454545454545,1633.0,0.0,0
517277,11,73.54545454545455,2772.0,0.0,0
517349,22,78.0909090909091,3344.0,242.0,0
517352,11,89.81818181818181,720.0,0.0,0
517362,1,0.0,237.0,253.0,0
517416,16,92.75,5101.0,0.0,0
517474,10,79.5,947.0,0.0,0
517481,11,86.18181818181819,1441.0,0.0,0
517486,1,86.0,342.0,0.0,0
517551,12,62.083333333333336,2170.0,0.0,0
517553,5,92.8,103.0,327.0,2
517569,10,63.1,1653.0,0.0,0
517617,11,86.63636363636364,636.0,0.0,0
517646,14,65.92857142857143,2422.0,0.0,0
517679,11,88.45454545454545,578.0,0.0,0
517726,1,43.0,54.0,71.0,0
517731,12,80.83333333333333,5277.0,0.0,0
517778,11,88.27272727272727,649.0,0.0,0
517850,11,68.27272727272727,3284.0,0.0,0
517853,2,75.0,0.0,0.0,0
517864,6,61.833333333333336,738.0,0.0,0
517890,11,88.27272727272727,657.0,0.0,0
517999,9,97.77777777777776,4984.0,0.0,0
518097,7,52.5,686.0,0.0,1
518116,2,54.0,311.0,0.0,0
518126,9,66.22222222222223,228.0,0.0,0
518134,2,91.0,333.0,0.0,0
518145,8,69.875,598.0,0.0,0
518155,5,50.2,507.0,237.0,2
518189,11,82.27272727272727,444.0,0.0,0
518210,12,81.75,3627.0,0.0,0
518223,11,63.54545454545455,528.0,0.0,0
518244,7,68.71428571428571,2140.0,0.0,1
518258,11,75.45454545454545,4280.0,0.0,0
518288,1,72.0,319.0,0.0,0
518349,14,65.57142857142857,3570.0,0.0,0
518359,21,94.57142857142856,6018.0,0.0,0
518363,5,68.2,1515.0,0.0,2
518364,6,76.33333333333333,1723.0,0.0,0
518389,5,75.2,730.0,0.0,2
518412,12,83.75,2249.0,0.0,0
518436,12,84.0,1464.0,0.0,0
518469,9,84.66666666666667,943.0,0.0,0
518496,11,90.0,547.0,0.0,0
518503,1,67.0,169.0,41.0,0
518544,12,82.66666666666667,2557.0,0.0,0
518661,7,62.0,103.0,0.0,1
518711,1,35.0,19.0,0.0,0
518731,6,50.16666666666666,322.0,0.0,0
518771,3,34.333333333333336,364.0,0.0,0
518808,5,73.8,1443.0,0.0,2
518831,12,85.08333333333333,9570.0,0.0,0
518862,9,77.44444444444444,962.0,0.0,0
518876,11,75.36363636363636,513.0,0.0,0
518879,11,79.18181818181819,1798.0,0.0,0
518904,1,53.0,169.0,0.0,0
518930,2,63.0,871.0,0.0,0
518937,11,71.36363636363636,2716.0,0.0,0
518951,5,59.2,415.0,0.0,2
518970,9,77.55555555555556,431.0,0.0,0
519012,3,62.333333333333336,192.0,0.0,0
519057,9,59.888888888888886,342.0,0.0,0
519078,10,74.2,401.0,0.0,0
519084,1,83.0,22.0,0.0,0
519091,9,85.44444444444444,542.0,0.0,0
519094,10,57.7,2924.0,0.0,0
519100,3,60.66666666666666,125.0,207.0,0
519102,12,56.66666666666666,2672.0,0.0,0
519115,12,64.91666666666667,2115.0,0.0,0
519116,3,73.66666666666667,913.0,212.0,0
519155,3,87.33333333333333,1619.0,213.0,0
519211,4,39.0,671.0,0.0,0
519222,10,81.3,1868.0,0.0,0
519258,4,62.25,1412.0,107.0,0
519294,10,77.3,428.0,0.0,0
519358,2,63.0,83.0,236.0,0
519387,10,77.7,812.0,0.0,0
519472,12,64.75,1733.0,0.0,0
519506,5,72.8,266.0,0.0,2
519510,9,85.66666666666667,2414.0,0.0,0
519540,2,82.0,302.0,0.0,0
519544,8,59.375,711.0,0.0,0
519552,7,57.0,1584.0,0.0,1
519584,11,77.9090909090909,1118.0,0.0,0
519589,1,20.0,249.0,0.0,0
519602,6,74.33333333333333,203.0,0.0,0
519622,8,87.875,104.0,0.0,0
519684,6,89.0,3937.0,271.0,0
519715,12,82.75,5251.0,0.0,0
519800,9,84.55555555555556,4459.0,0.0,0
519859,11,90.63636363636364,1085.0,0.0,0
519910,4,74.25,346.0,0.0,0
519936,12,58.583333333333336,2224.0,0.0,0
519941,4,57.0,540.0,184.0,0
519961,5,62.2,167.0,0.0,2
519969,12,48.41666666666666,2303.0,0.0,0
520002,11,89.0909090909091,4620.0,0.0,0
520006,11,92.27272727272728,213.0,0.0,0
520024,13,59.30769230769231,323.0,280.0,0
520061,12,61.083333333333336,8002.0,71.0,0
